subj_idx,stim,response,rt,condition,MotCon,pupil,baseline
35,-1.5,0,0.8335,-1,1,0.069,-1.285
35,-1.5,0,0.8037,-1,1,0.037,-2.376
35,0.0,1,2.1137,-1,-1,0.188,1.039
35,1.5,1,0.8513,-1,-1,0.015,-0.027
35,0.0,0,1.2017,-1,1,0.278,0.577
35,0.0,0,0.9179,-1,1,0.029,-0.084
35,0.0,0,1.1864,-1,1,-0.351,-0.030
35,0.0,1,2.3327,-1,-1,0.745,0.220
35,1.5,1,0.8540,0,0,0.124,0.528
35,0.0,0,1.2292,0,0,0.057,0.665
35,0.0,1,0.7537,0,0,0.199,-0.219
35,0.0,0,1.0993,0,0,-0.275,-1.273
35,-1.5,0,0.7742,0,0,0.179,0.428
35,0.0,1,1.0840,0,0,-0.049,1.332
35,0.5,1,1.7257,0,0,0.652,-1.044
35,0.5,1,1.3694,0,0,-0.272,-1.245
35,1.5,1,0.9059,0,0,0.479,-2.114
35,-0.5,0,0.8895,0,0,0.604,-3.288
35,0.0,0,0.8946,0,0,-0.551,-1.218
35,0.0,0,0.6822,0,0,-0.180,-1.370
35,0.0,0,2.6852,0,0,0.493,-0.351
35,0.0,0,0.8946,0,0,0.746,0.081
35,0.0,0,1.6850,0,0,0.721,0.141
35,0.0,1,0.9607,0,0,-0.115,-0.446
35,0.0,0,0.9942,0,0,0.808,-1.006
35,0.5,1,1.2331,0,0,-0.964,-1.911
35,0.0,0,1.0620,0,0,0.152,1.078
35,0.0,1,1.0458,0,0,-0.120,1.029
35,0.0,0,1.4412,0,0,0.813,-0.240
35,0.0,0,1.4405,0,0,0.034,-0.082
35,0.0,0,1.4502,0,0,1.158,-1.151
35,0.0,0,1.5630,1,-1,0.470,0.754
35,0.0,1,1.4070,1,1,0.194,0.482
35,0.0,0,1.2968,1,-1,-0.238,1.139
35,0.5,1,1.9160,1,1,0.358,0.013
35,0.0,1,0.9434,1,1,0.254,-0.576
35,0.5,0,1.1803,1,-1,0.202,-0.566
35,0.0,0,1.1157,1,-1,0.646,-1.569
35,0.0,1,1.3187,1,1,0.569,-0.403
35,0.0,0,1.0832,1,-1,0.289,-1.260
35,1.5,1,0.7871,1,1,-0.132,-1.848
35,-0.5,0,1.7061,1,-1,-0.585,0.840
35,-1.5,0,0.8024,1,-1,0.278,-1.678
35,-0.5,1,1.3653,1,1,-0.276,2.033
35,-1.5,0,0.6852,1,-1,-0.037,-0.357
35,1.5,1,0.8088,1,1,0.131,0.028
35,0.0,1,1.2688,1,1,-0.118,1.173
35,0.0,1,1.2559,1,1,0.148,0.762
35,0.0,0,0.9048,1,-1,-0.202,-2.428
35,0.0,0,1.3379,1,-1,-0.010,-0.670
35,0.0,0,0.7295,1,-1,0.170,-0.458
35,0.0,0,1.4834,1,-1,1.447,-1.746
35,0.0,1,0.9671,1,1,0.145,-0.944
35,0.0,0,1.2180,1,-1,0.351,0.767
35,0.5,0,1.2159,1,-1,-0.604,1.071
36,1.5,1,0.9364,1,1,0.054,1.690
36,0.0,1,0.7741,1,1,-0.004,1.622
36,0.0,1,0.8733,1,1,-0.009,1.366
36,0.5,1,0.7468,1,1,0.008,1.478
36,0.0,0,1.2048,1,-1,0.263,1.193
36,0.0,1,1.5972,1,1,-0.123,1.653
36,0.0,1,0.8752,1,1,0.169,1.361
36,0.0,1,0.7549,1,1,0.017,1.357
36,0.0,1,0.9886,1,1,0.225,1.318
36,-0.5,0,0.9252,1,-1,0.009,1.416
36,0.5,1,0.9521,1,1,-0.042,1.671
36,0.0,1,0.9332,1,1,0.234,1.506
36,0.0,0,0.9789,1,-1,-0.078,1.520
36,-0.5,0,1.6796,1,-1,0.120,1.246
36,0.0,1,1.1486,1,1,-0.018,1.536
36,0.0,0,1.2468,1,-1,-0.040,1.352
36,1.5,1,0.7972,1,1,0.180,0.833
36,0.0,0,1.2223,1,-1,0.234,1.156
36,-1.5,0,1.4747,1,-1,0.009,1.326
36,0.0,1,1.1577,1,1,0.355,1.400
36,0.0,1,1.1927,1,1,0.091,1.097
36,-1.5,0,1.3668,1,-1,0.212,1.191
36,0.0,1,0.9109,1,1,-0.208,1.552
36,-0.5,0,0.8724,1,-1,0.014,1.000
36,0.0,1,1.5471,1,1,0.333,0.907
36,0.0,0,1.1817,-1,1,-0.005,1.598
36,0.0,0,1.8703,-1,1,-0.123,1.728
36,0.0,1,0.8926,-1,-1,0.060,1.206
36,0.5,1,0.8711,-1,-1,-0.213,1.430
36,0.0,0,1.6255,-1,1,0.379,1.047
36,0.0,0,1.0643,-1,1,0.163,0.928
36,-1.5,0,0.7434,-1,1,-0.053,1.202
36,0.0,1,1.2479,-1,-1,-0.260,1.605
36,-1.5,0,0.9286,-1,1,0.028,1.317
36,0.0,1,0.8579,-1,-1,0.027,1.131
36,1.5,1,0.8699,-1,-1,-0.057,0.932
36,-0.5,0,0.8208,-1,1,-0.002,1.045
36,0.0,1,1.3639,-1,-1,-0.183,1.166
36,0.5,0,2.0404,-1,1,0.185,1.014
36,0.0,1,1.0573,-1,-1,0.111,0.806
36,0.0,1,1.7623,-1,-1,0.034,1.081
36,1.5,1,0.7067,-1,-1,-0.077,1.056
36,0.0,0,1.1464,-1,1,0.017,0.915
36,0.0,0,0.7549,-1,1,-0.032,1.254
36,0.0,0,1.6297,-1,1,0.274,0.616
36,-0.5,0,1.1902,-1,1,-0.182,1.107
36,0.0,0,0.9701,-1,1,-0.144,0.813
36,0.0,1,0.8139,-1,-1,-0.109,0.893
36,0.0,0,1.0194,-1,1,-0.020,0.892
36,0.0,0,0.9365,0,0,0.377,0.690
36,-0.5,0,0.8784,0,0,0.057,0.657
36,0.0,0,1.1634,0,0,-0.317,1.248
36,0.0,1,1.0472,0,0,0.432,0.507
36,0.0,0,1.1178,0,0,0.123,0.548
36,0.5,1,1.7406,0,0,0.078,0.628
36,0.0,0,1.2037,0,0,-0.455,0.674
36,0.0,1,1.7336,0,0,0.342,0.093
36,0.0,1,1.7151,0,0,0.393,0.083
36,0.5,1,1.6502,0,0,0.166,0.028
36,0.0,1,1.2258,0,0,-0.070,0.193
36,0.0,1,1.5376,0,0,0.062,-0.046
36,0.0,1,1.4267,0,0,0.304,0.384
36,0.0,0,1.1276,0,0,0.678,-0.505
36,0.0,0,0.8188,0,0,0.038,0.212
36,1.5,1,1.0656,0,0,0.503,-0.151
36,1.5,1,1.0367,0,0,0.166,0.780
36,0.0,0,1.4919,0,0,0.007,0.771
36,-0.5,0,0.8936,0,0,-0.046,0.163
36,0.0,1,1.0595,0,0,0.163,-0.062
36,-1.5,0,1.1427,0,0,-0.080,0.764
36,0.0,0,1.1002,0,0,-0.168,0.619
36,-0.5,0,1.3404,0,0,0.244,0.528
36,-1.5,0,1.0215,0,0,-0.097,0.878
36,0.0,1,1.4539,0,0,-0.368,0.964
36,0.0,1,0.7886,1,1,0.004,0.679
36,0.0,1,0.7404,1,1,-0.011,0.284
36,-1.5,0,0.8961,1,-1,0.159,0.321
36,-1.5,0,1.0284,1,-1,-0.176,0.006
36,0.0,0,1.3247,1,-1,-0.004,0.806
36,0.0,1,0.8678,1,1,0.288,0.577
36,0.5,1,0.9025,1,1,-0.082,0.315
36,0.0,1,1.8406,1,1,0.208,-0.228
36,0.0,1,1.1931,1,1,0.131,-0.491
36,0.0,1,1.4392,1,1,-0.030,0.420
36,0.5,1,1.2806,1,1,0.011,0.438
36,-0.5,0,1.0522,1,-1,-0.150,0.398
36,0.0,0,1.9464,1,-1,0.143,-0.090
36,1.5,1,1.1637,1,1,-0.097,0.243
36,0.0,1,0.9475,1,1,-0.228,0.692
36,1.5,1,1.0648,1,1,-0.068,0.558
36,0.0,1,0.7186,1,1,0.019,0.398
36,0.0,1,0.8516,1,1,-0.102,0.163
36,0.0,1,1.4320,1,1,0.012,0.419
36,0.0,1,0.9611,1,1,0.234,0.153
36,0.5,1,0.7541,1,1,0.222,0.146
36,0.0,1,2.0672,1,1,0.319,0.513
36,0.0,1,1.4175,1,1,-0.048,0.421
36,0.0,1,0.8107,1,1,-0.180,0.587
36,-0.5,0,1.2946,-1,1,-0.046,0.710
36,0.0,1,1.3131,-1,-1,0.233,-0.759
36,0.0,1,1.1127,-1,-1,-0.062,0.017
36,1.5,1,0.9383,-1,-1,-0.106,0.090
36,0.0,1,1.4244,-1,-1,0.242,-0.518
36,0.0,1,0.8222,-1,-1,0.018,0.093
36,0.0,1,1.5312,-1,-1,0.771,-1.630
36,1.5,1,1.2541,-1,-1,0.112,-0.575
36,0.0,1,1.0800,-1,-1,-0.398,-0.890
36,0.5,1,1.2559,-1,-1,0.161,-1.515
36,-1.5,0,0.8242,-1,1,0.122,-1.237
36,0.5,1,0.7751,-1,-1,0.240,-1.130
36,0.0,1,1.5975,-1,-1,0.265,-1.181
36,0.0,1,0.7985,-1,-1,0.118,-0.646
36,-0.5,0,0.9168,-1,1,0.091,-1.405
36,0.0,1,1.2966,-1,-1,0.190,-0.923
36,0.0,1,1.0152,-1,-1,0.065,-0.067
36,0.0,0,1.5626,-1,1,-0.003,0.298
36,0.0,0,0.9128,-1,1,0.213,0.287
36,0.0,0,1.4214,-1,1,-0.078,0.403
36,0.0,1,0.9904,-1,-1,0.260,-0.640
36,0.5,1,0.8975,-1,-1,0.407,-1.128
36,-1.5,0,1.0381,-1,1,0.203,-0.255
36,0.0,1,0.9835,-1,-1,-0.451,-1.282
36,0.0,0,2.2770,-1,1,1.225,-0.941
36,0.0,0,1.6167,0,0,-0.202,0.007
36,0.0,1,1.7424,0,0,-0.507,-0.076
36,0.0,1,1.6716,0,0,0.084,-0.620
36,0.0,0,1.0625,0,0,-0.411,0.771
36,-1.5,0,0.7868,0,0,0.484,-0.592
36,0.5,1,0.6892,0,0,-0.169,-0.251
36,0.5,1,0.8924,0,0,0.281,-1.858
36,1.5,1,0.8766,0,0,-0.217,0.284
36,0.0,1,1.3125,0,0,-0.469,-0.478
36,0.0,1,1.3782,0,0,-0.103,-1.195
36,1.5,1,0.7594,0,0,0.145,-1.256
36,-0.5,0,1.3462,0,0,0.103,-0.767
36,0.0,1,1.6587,0,0,-0.033,0.014
36,0.0,0,0.8945,0,0,0.091,0.131
36,0.0,0,0.7749,0,0,-0.080,0.438
36,0.0,0,0.9518,0,0,-0.245,-0.191
36,0.5,1,1.1541,0,0,0.058,-0.154
36,0.0,1,0.7446,0,0,0.004,-0.539
36,0.0,0,1.6871,0,0,0.372,-0.017
36,-0.5,0,1.1275,0,0,0.136,-0.111
36,0.0,1,1.6944,0,0,0.016,0.947
36,0.0,0,1.2048,0,0,0.187,-0.051
36,-1.5,0,0.6553,0,0,0.063,-0.370
36,0.0,1,1.2109,0,0,-0.136,0.189
36,0.0,1,0.8960,0,0,0.151,-0.240
36,1.5,1,0.9483,-1,-1,-0.042,0.426
36,0.0,1,1.2050,-1,-1,0.178,0.193
36,0.0,0,1.0292,-1,1,-0.343,0.643
36,0.5,1,0.7903,-1,-1,0.010,0.042
36,0.0,1,1.1815,-1,-1,-0.091,0.371
36,0.0,1,1.2039,-1,-1,-0.313,0.622
36,0.0,0,1.4868,-1,1,-0.043,0.937
36,0.0,1,1.4484,-1,-1,0.013,1.068
36,0.0,1,1.3195,-1,-1,0.061,0.108
36,0.0,0,2.6946,-1,1,0.539,0.777
36,0.0,1,0.9157,-1,-1,0.141,1.179
36,0.5,1,0.9410,-1,-1,0.098,0.478
36,0.5,1,1.4480,-1,-1,-0.546,1.272
36,0.0,0,2.0163,-1,1,-0.227,1.278
36,0.0,0,1.6869,-1,1,0.200,0.382
36,-0.5,0,1.4845,-1,1,0.055,0.511
36,-1.5,0,0.7959,-1,1,-0.063,0.253
36,1.5,1,0.8165,-1,-1,-0.691,0.025
36,-1.5,0,1.1652,-1,1,-0.038,0.942
36,0.0,1,1.8110,-1,-1,-0.247,0.044
36,0.0,0,1.1601,-1,1,-0.078,0.437
36,0.0,1,2.3622,-1,-1,-0.558,0.218
36,0.0,1,0.7192,-1,-1,0.233,-0.574
36,-0.5,1,1.0114,-1,-1,0.181,-0.086
36,0.0,1,1.2124,-1,-1,0.042,-0.322
36,0.0,1,0.7945,1,1,-0.046,0.137
36,0.0,1,0.8536,1,1,0.142,-0.309
36,-0.5,1,1.5600,1,1,0.207,-0.542
36,0.0,1,0.8158,1,1,0.139,-0.557
36,0.0,0,1.9702,1,-1,0.365,-0.240
36,0.5,1,1.0389,1,1,0.023,-0.198
36,0.0,0,2.2121,1,-1,0.356,-0.022
36,1.5,1,0.7295,1,1,0.338,-1.499
36,-1.5,0,0.8831,1,-1,0.074,-0.174
36,0.5,1,1.4921,1,1,0.322,-0.579
36,-1.5,0,1.4164,1,-1,0.262,0.679
36,0.0,1,1.3116,1,1,-0.232,1.015
36,0.0,1,1.5465,1,1,0.345,-0.149
36,0.5,1,0.8034,1,1,-0.128,0.240
36,0.0,0,2.4660,1,-1,0.071,0.274
36,0.0,0,1.7417,1,-1,0.129,-0.214
36,-0.5,1,1.8680,1,1,0.059,-0.129
36,0.0,1,1.5079,1,1,0.005,-0.420
36,0.0,1,1.9747,1,1,-0.010,-0.188
36,0.0,1,2.1466,1,1,0.131,-0.219
36,0.0,1,0.6556,1,1,0.030,0.011
36,0.0,1,0.8474,1,1,0.061,0.046
36,0.0,1,0.8690,1,1,-0.419,0.414
36,0.0,1,1.3373,1,1,-0.172,0.548
36,0.0,1,1.3825,0,0,0.174,0.077
36,-0.5,0,2.3236,0,0,0.564,-0.131
36,0.0,1,0.6714,0,0,-0.338,0.280
36,0.0,1,1.2536,0,0,-0.198,-0.200
36,-1.5,0,0.8641,0,0,-0.086,-0.516
36,-1.5,0,0.8371,0,0,-0.102,-0.044
36,-0.5,1,1.3373,0,0,0.298,-0.237
36,0.0,1,1.9606,0,0,0.274,-0.198
36,0.0,1,1.3057,0,0,0.505,-0.644
36,1.5,1,0.9446,0,0,0.268,-1.465
36,0.5,1,1.0759,0,0,-0.061,-0.927
36,0.0,1,1.9140,0,0,1.125,-1.959
36,0.0,0,1.2978,0,0,0.412,-1.344
36,0.5,1,0.9276,0,0,0.256,-0.836
36,0.0,0,0.9652,0,0,-0.180,-0.248
36,0.0,0,1.9844,0,0,0.292,-0.478
36,0.0,1,1.9943,0,0,0.330,-0.507
36,0.0,1,1.9239,0,0,0.188,-0.768
36,0.0,1,1.2915,0,0,-0.106,-0.501
36,1.5,1,0.7912,0,0,-0.323,-1.711
36,0.0,1,1.2497,0,0,0.170,-1.172
36,0.0,1,0.8988,0,0,0.026,-1.374
36,-0.5,0,0.9484,0,0,0.387,-0.589
36,0.0,0,1.3332,0,0,-0.148,0.603
36,0.0,0,1.4006,0,0,0.291,-0.210
36,0.0,1,1.6370,1,1,-0.017,-0.476
36,0.5,1,0.7413,1,1,-0.297,-0.782
36,0.0,1,1.5977,1,1,0.191,-0.632
36,0.0,1,0.7565,1,1,0.079,-0.345
36,0.0,1,0.6626,1,1,0.172,-1.909
36,0.0,1,1.9675,1,1,0.540,-1.683
36,0.0,1,2.1373,1,1,1.310,-1.815
36,0.5,1,0.8577,1,1,0.110,-1.225
36,-1.5,0,1.2028,1,-1,0.289,-1.109
36,0.0,1,1.0459,1,1,0.045,-1.249
36,0.0,0,2.0794,1,-1,1.559,-2.307
36,-0.5,1,1.1640,1,1,0.160,-0.479
36,-1.5,0,0.9432,1,-1,0.845,-1.777
36,0.0,0,2.4852,1,-1,1.901,-3.628
36,0.0,1,1.0202,1,1,0.193,-1.501
36,0.0,1,1.5520,1,1,0.685,-3.590
36,1.5,1,0.6689,1,1,0.364,-2.197
36,-0.5,0,1.0180,1,-1,0.070,-0.560
36,0.0,1,1.7777,1,1,-0.074,-0.906
36,0.0,1,1.0314,1,1,-0.672,-2.884
36,0.0,0,1.6750,1,-1,0.984,-3.075
36,1.5,1,0.8868,1,1,0.129,-2.785
36,0.0,1,0.8245,1,1,-0.121,-2.069
36,-0.5,1,1.3370,1,1,1.962,-5.133
36,0.0,0,1.2542,0,0,-0.272,-0.188
36,0.0,0,1.3333,0,0,0.044,-0.049
36,0.0,0,1.0324,0,0,0.099,-0.332
36,0.0,1,0.8560,0,0,0.154,-0.527
36,-1.5,0,0.8891,0,0,-0.028,-0.431
36,0.0,1,1.9795,0,0,-0.081,-0.263
36,-0.5,0,0.9845,0,0,-0.140,-0.478
36,0.5,1,0.7977,0,0,-0.154,-0.567
36,-0.5,0,1.2224,0,0,-0.167,-0.193
36,0.0,1,1.3700,0,0,-0.021,-0.458
36,1.5,1,0.8947,0,0,0.519,-1.073
36,0.0,1,1.8618,0,0,-0.329,-0.421
36,0.0,1,1.2442,0,0,1.097,-2.508
36,1.5,1,1.2493,0,0,-0.013,-0.121
36,0.5,1,1.3625,0,0,0.060,-0.504
36,0.0,1,2.1760,0,0,-0.090,-0.346
36,0.0,0,1.1714,0,0,0.289,-0.566
36,0.0,0,0.9418,0,0,0.204,-0.823
36,0.0,0,2.2602,0,0,0.282,-1.027
36,0.0,0,1.3746,0,0,-0.178,-0.533
36,0.0,0,1.8518,0,0,0.467,-1.851
36,0.0,1,0.9508,0,0,0.623,-2.927
36,-1.5,0,0.8358,0,0,0.246,-1.849
36,0.5,1,1.2583,0,0,0.142,-1.474
36,0.0,0,1.0113,0,0,-0.551,-1.817
36,0.0,1,0.6618,-1,-1,0.129,-0.707
36,0.0,1,1.1033,-1,-1,-0.122,-0.248
36,0.0,1,0.7627,-1,-1,-0.033,-0.703
36,-1.5,0,1.8512,-1,1,-0.381,-0.339
36,0.0,1,1.3580,-1,-1,0.213,-1.341
36,-0.5,0,1.0409,-1,1,0.052,-1.062
36,0.0,0,1.4762,-1,1,0.127,-0.572
36,0.5,1,1.2534,-1,-1,-0.165,0.129
36,0.0,0,0.8799,-1,1,-0.066,-0.664
36,0.0,1,1.3697,-1,-1,-0.022,-0.205
36,-0.5,0,0.9064,-1,1,-0.232,-0.050
36,0.0,1,1.3015,-1,-1,0.149,-0.354
36,0.0,1,1.1146,-1,-1,-0.155,-0.395
36,0.0,0,1.5270,-1,1,0.514,-0.922
36,0.0,1,1.3057,-1,-1,0.628,-1.291
36,0.5,1,2.0204,-1,-1,0.097,-0.504
36,0.0,0,0.9608,-1,1,0.163,-1.236
36,0.0,1,1.3705,-1,-1,-0.202,-0.979
36,0.0,1,1.9728,-1,-1,0.245,-0.834
36,1.5,1,0.7968,-1,-1,-0.150,-0.813
36,0.0,1,1.5944,-1,-1,-0.066,0.654
36,-0.5,1,1.4359,-1,-1,-0.217,0.424
36,-1.5,0,0.8294,-1,1,-0.188,-0.365
36,1.5,1,0.8261,-1,-1,-0.085,0.152
36,0.0,1,2.3173,-1,-1,0.476,-0.534
37,0.0,0,2.6374,-1,1,0.138,1.627
37,0.0,0,2.4720,-1,1,0.082,1.655
37,-1.5,0,1.0057,-1,1,-0.196,1.699
37,0.0,1,1.1153,-1,-1,0.131,1.316
37,-1.5,0,1.0419,-1,1,-0.039,1.647
37,0.0,1,1.2394,-1,-1,0.030,1.597
37,-0.5,1,1.2326,-1,-1,-0.011,1.620
37,-0.5,1,1.0433,-1,-1,0.113,1.449
37,0.5,1,1.0537,-1,-1,0.163,1.305
37,0.0,1,1.0329,-1,-1,-0.246,1.622
37,0.0,0,1.4258,-1,1,0.056,1.598
37,0.0,0,1.8299,-1,1,0.054,1.560
37,1.5,1,1.1597,-1,-1,-0.101,1.469
37,0.0,0,1.2895,-1,1,-0.179,1.393
37,0.0,0,2.2491,-1,1,0.114,0.968
37,0.0,0,1.7848,-1,1,0.153,1.062
37,1.5,1,0.7993,-1,-1,-0.071,1.336
37,0.0,0,2.0363,-1,1,0.120,0.915
37,0.0,0,1.4503,-1,1,0.039,0.771
37,0.0,0,1.1670,-1,1,0.058,1.002
37,-0.5,0,1.0861,-1,1,-0.027,1.146
37,0.0,0,1.9219,-1,1,0.081,0.971
37,0.0,0,1.0524,-1,1,-0.130,1.199
37,0.0,0,1.9668,1,-1,-0.046,1.578
37,1.5,1,0.7739,1,1,-0.064,1.317
37,0.0,0,1.3490,1,-1,0.185,0.960
37,-1.5,0,0.9466,1,-1,0.263,0.813
37,0.0,1,0.9418,1,1,0.002,0.906
37,-0.5,0,1.1559,1,-1,0.070,0.886
37,0.0,0,1.0529,1,-1,0.015,0.915
37,1.5,1,1.4482,1,1,0.041,1.275
37,0.0,0,1.8052,1,-1,0.024,0.978
37,0.0,0,1.0119,1,-1,0.060,0.918
37,0.0,1,1.1484,1,1,0.346,0.407
37,0.0,0,2.0377,1,-1,0.040,0.977
37,0.0,1,1.4936,1,1,0.298,0.744
37,-1.5,0,1.2235,1,-1,-0.012,1.026
37,0.5,1,0.8683,1,1,0.475,0.291
37,0.0,0,2.2413,1,-1,0.267,0.248
37,0.0,1,1.0683,1,1,0.094,0.564
37,0.0,1,1.6722,1,1,0.269,0.196
37,0.0,0,1.8927,1,-1,0.107,0.601
37,0.5,1,1.0378,1,1,0.297,0.483
37,0.0,1,2.1687,1,1,0.072,0.607
37,0.0,1,2.3591,1,1,0.321,0.544
37,-0.5,0,1.8850,1,-1,0.326,0.620
37,-0.5,1,1.6987,1,1,-0.037,1.159
37,0.0,0,1.0362,1,-1,0.216,0.747
37,0.0,0,1.7505,0,0,0.025,1.453
37,0.0,0,1.1459,0,0,-0.017,1.427
37,1.5,1,2.2035,0,0,-0.434,1.484
37,0.0,1,1.1339,0,0,-0.101,1.349
37,0.0,1,1.8999,0,0,-0.198,1.069
37,0.0,0,1.4716,0,0,-0.035,0.912
37,0.0,1,1.2598,0,0,0.423,0.379
37,0.0,1,2.0769,0,0,-0.096,0.975
37,0.0,0,1.3796,0,0,0.033,1.056
37,-0.5,0,1.9605,0,0,-0.068,0.853
37,0.0,0,0.8272,0,0,0.090,0.741
37,0.5,1,0.8395,0,0,0.086,0.831
37,0.0,0,1.4777,0,0,0.008,0.763
37,-1.5,0,0.7854,0,0,0.161,0.046
37,0.5,1,2.3418,0,0,0.472,0.226
37,0.0,0,1.7296,0,0,0.255,0.704
37,0.0,0,1.4391,0,0,-0.132,1.032
37,0.0,1,0.7671,0,0,0.031,0.473
37,0.0,1,0.8120,0,0,0.109,0.738
37,1.5,1,0.7958,0,0,-0.067,0.403
37,0.0,0,1.4395,0,0,0.033,0.627
37,0.5,0,1.4181,0,0,0.178,0.437
37,-0.5,0,2.3176,0,0,-0.059,1.009
37,-1.5,0,0.7583,0,0,0.026,0.441
37,0.0,0,1.6879,0,0,-0.024,0.648
37,0.0,0,1.4811,1,-1,1.229,0.167
37,0.0,0,1.4713,1,-1,-0.339,1.290
37,-0.5,0,1.3746,1,-1,0.145,0.966
37,0.5,1,0.8031,1,1,0.080,0.832
37,0.0,1,1.3193,1,1,0.475,0.472
37,0.0,0,1.0040,1,-1,-0.134,0.821
37,0.0,0,2.4681,1,-1,0.290,0.956
37,-0.5,0,1.3291,1,-1,-0.080,1.091
37,0.0,1,1.3464,1,1,0.144,0.735
37,1.5,1,1.1367,1,1,0.042,0.641
37,-1.5,0,1.1806,1,-1,0.015,0.568
37,0.0,0,1.9852,1,-1,0.175,0.326
37,0.0,0,2.4252,1,-1,0.624,0.119
37,1.5,1,1.4395,1,1,-0.135,0.724
37,0.0,1,2.8051,1,1,0.459,0.408
37,0.0,1,1.3910,1,1,0.067,0.570
37,0.0,1,2.3545,1,1,0.591,0.037
37,0.5,1,1.5525,1,1,0.277,0.857
37,-1.5,0,1.4249,1,-1,-0.127,1.025
37,0.0,0,1.8406,1,-1,0.116,0.528
37,0.0,0,2.0455,1,-1,0.398,0.174
37,0.5,1,0.8587,1,1,0.185,0.703
37,0.0,1,1.5051,1,1,0.122,0.561
37,0.0,1,1.6288,1,1,-0.171,0.359
37,0.0,0,1.7380,1,-1,-0.072,0.455
37,0.0,0,0.9697,0,0,0.037,0.574
37,1.5,1,0.8788,0,0,0.037,0.549
37,0.0,1,2.7954,0,0,0.675,-0.099
37,-1.5,0,0.8707,0,0,-0.371,0.723
37,0.0,0,2.2905,0,0,-0.175,0.352
37,-0.5,1,0.9436,0,0,0.269,-0.078
37,0.0,0,2.1026,0,0,0.128,0.224
37,0.0,1,0.9648,0,0,-0.024,0.218
37,0.0,0,2.7407,0,0,0.146,0.239
37,0.0,1,1.7713,0,0,-0.753,1.003
37,-1.5,0,1.1424,0,0,0.020,0.292
37,0.5,1,1.1642,0,0,0.034,0.017
37,0.0,0,1.9350,0,0,-0.574,0.685
37,0.0,0,1.3701,0,0,0.151,0.126
37,0.0,0,1.5653,0,0,-0.266,0.403
37,0.0,1,2.6195,0,0,0.184,0.247
37,0.0,1,1.7953,0,0,0.365,-0.539
37,1.5,1,2.6727,0,0,0.083,0.113
37,0.0,1,1.7759,0,0,0.077,0.597
37,0.0,0,2.1776,0,0,0.198,0.473
37,-0.5,0,1.4413,0,0,-0.322,0.759
37,-0.5,0,1.8259,0,0,0.216,0.556
37,0.0,0,2.3688,0,0,0.057,0.661
37,0.5,1,0.9024,0,0,0.027,0.626
37,0.0,0,1.2339,-1,1,-0.430,0.546
37,0.0,1,0.9479,-1,-1,0.031,0.509
37,0.0,0,1.2985,-1,1,-0.032,0.593
37,0.0,0,1.9244,-1,1,0.149,-0.320
37,0.0,1,1.3300,-1,-1,0.155,-0.302
37,-0.5,0,1.5315,-1,1,0.306,-0.312
37,0.0,0,2.1875,-1,1,0.206,0.106
37,0.5,1,1.2167,-1,-1,0.058,-0.263
37,0.0,0,0.8822,-1,1,0.054,0.118
37,0.0,0,1.3668,-1,1,-0.070,0.408
37,0.0,0,1.9576,-1,1,0.081,0.136
37,0.0,1,0.7274,-1,-1,0.142,-0.018
37,0.5,1,1.4759,-1,-1,-0.014,0.059
37,0.0,0,2.1564,-1,1,-0.077,0.197
37,0.0,0,2.9619,-1,1,-0.098,-0.016
37,-1.5,0,1.3679,-1,1,0.050,-0.375
37,-0.5,0,0.9069,-1,1,0.048,0.258
37,0.5,1,2.3553,-1,-1,-0.032,0.210
37,0.0,0,1.5423,-1,1,0.037,-0.363
37,0.0,0,1.2531,-1,1,0.182,-0.178
37,1.5,1,0.9202,-1,-1,0.350,0.061
37,1.5,1,0.7628,-1,-1,-0.065,0.587
37,0.0,0,0.9683,-1,1,-0.191,-0.641
37,0.0,1,1.6428,-1,-1,0.289,-1.023
37,-1.5,0,0.7248,-1,1,-0.220,-0.885
37,1.5,1,1.0515,1,1,-0.046,1.004
37,0.0,0,2.1066,1,-1,0.489,0.592
37,0.0,0,0.9332,1,-1,0.036,0.654
37,0.0,0,0.8756,1,-1,-0.038,0.883
37,1.5,1,0.7990,1,1,-0.006,1.019
37,0.0,1,1.1823,1,1,-0.030,0.960
37,0.0,0,1.0180,1,-1,0.087,0.629
37,0.0,0,0.8851,1,-1,-0.155,0.412
37,0.0,0,2.4133,1,-1,0.143,0.033
37,0.0,1,2.3857,1,1,0.588,-0.544
37,0.0,0,0.9262,1,-1,0.020,-0.091
37,0.0,0,2.4117,1,-1,0.425,-0.589
37,0.0,0,2.2628,1,-1,0.158,-0.177
37,0.0,0,1.8747,1,-1,0.414,-0.314
37,0.5,1,0.9283,1,1,-0.140,-0.027
37,-0.5,0,1.4762,1,-1,0.355,-0.910
37,-1.5,0,2.8105,1,-1,0.819,-0.914
37,-0.5,1,1.3138,1,1,0.085,-0.279
37,0.0,0,1.3126,1,-1,0.259,-1.063
37,0.0,0,1.5794,1,-1,-0.013,-0.485
37,0.0,0,2.5100,1,-1,0.699,-0.971
37,-0.5,0,1.1704,1,-1,0.321,-0.655
37,0.0,1,1.0735,1,1,1.241,-1.735
37,-1.5,0,0.8106,1,-1,0.196,-1.036
37,0.0,1,1.9022,-1,-1,-0.219,1.118
37,0.5,1,0.7875,-1,-1,0.265,0.464
37,-1.5,0,2.7441,-1,1,0.052,0.667
